osm_type,osm_id,name,name_en,name_km,category,subtype,activities,lat,lon,province,city,address,website,phone,wikipedia,wikidata,description,opening_hours,fee,all_tags_json
way,756184125,អង្គរទង,,,cultural,place_of_worship,,12.3687622,105.1006334,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""អង្គរទង"", ""religion"": ""buddhist""}"
way,764134727,Police Beach,,,beach,beach,swimming,10.6601146,103.2727293,,,,,,,,,,,"{""name"": ""Police Beach"", ""natural"": ""beach""}"
way,764330236,La Seine Clock Tower,,,attraction,attraction,,11.5503748,104.9390406,,,,,,,,,,,"{""building"": ""yes"", ""name"": ""La Seine Clock Tower"", ""tourism"": ""attraction""}"
way,766728421,Kampol Meas pagoda,,,cultural,place_of_worship,,10.5789919,104.4805908,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Kampol Meas pagoda"", ""religion"": ""buddhist""}"
way,777205730,Ariya Resort Private Beach,,,beach,beach,swimming,10.7063385,103.306139,,,,,,,,,,,"{""name"": ""Ariya Resort Private Beach"", ""natural"": ""beach"", ""surface"": ""sand""}"
way,785091441,វត្តម៉ុងចិន,Mong Chen Pagoda,,cultural,park,,13.641135,102.5751319,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""leisure"": ""park"", ""name"": ""វត្តម៉ុងចិន"", ""name:en"": ""Mong Chen Pagoda"", ""religion"": ""buddhist""}"
way,785186867,Queen Tara,,,cultural,ship,,13.2272937,103.8286352,,,,,,,,https://photos.app.goo.gl/33yuwjoLLJXjjEZz8,,,"{""area"": ""yes"", ""description"": ""https://photos.app.goo.gl/33yuwjoLLJXjjEZz8"", ""historic"": ""ship"", ""image"": ""https://images.mapillary.com/YHOLGbcXoK0PNFut3CE60Q/thumb-2048.jpg"", ""mapillary"": ""4631265590236392"", ""name"": ""Queen Tara""}"
way,785321172,Holiday Palace,,,cultural,city_gate,,13.6607572,102.5505268,,,,,,,,,Mo-Su 09:00-09:00,,"{""amenity"": ""casino"", ""historic"": ""city_gate"", ""image"": ""https://images.mapillary.com/BoY2HU-7QBSqD32AjB7wDg/thumb-2048.jpg"", ""mapillary"": ""296695755337975"", ""name"": ""Holiday Palace"", ""opening_hours"": ""Mo-Su 09:00-09:00""}"
way,785382253,2,,,attraction,attraction,,13.3530969,103.8549972,,,,,,,,,,,"{""highway"": ""footway"", ""name"": ""2"", ""surface"": ""wood"", ""tourism"": ""attraction""}"
way,785382260,Art Market Bridge,,,attraction,attraction,,13.3525656,103.8543075,,,,,,,,,,,"{""bridge"": ""yes"", ""highway"": ""footway"", ""image"": ""https://images.mapillary.com/Bx3SWFmuJ9fTt6i-h2kL2w/thumb-2048.jpg"", ""layer"": ""1"", ""mapillary"": ""818285259099957"", ""name"": ""Art Market Bridge"", ""surface"": ""wood"", ""tourism"": ""attraction""}"
way,785451840,Ta Prohm - West gate,Ta Prohm - West gate,,cultural,attraction,,13.4347168,103.8855199,,,,,,,,,,,"{""access"": ""yes"", ""building"": ""yes"", ""historic"": ""ruins"", ""historic:civilization"": ""angkor_period"", ""image"": ""https://images.mapillary.com/8Ksg3andN6e2uvEw2lcVpA/thumb-2048.jpg"", ""mapillary"": ""151818130252332"", ""name:en"": ""Ta Prohm - West gate"", ""ruins"": ""gate"", ""tourism"": ""attraction""}"
way,785463225,Victory Gate ( East Gate ),Victory Gate,,cultural,attraction,,13.4460638,103.8730779,,,,,,,,https://photos.app.goo.gl/rCYUYNjECGg2aR3aA,,,"{""building"": ""yes"", ""description"": ""https://photos.app.goo.gl/rCYUYNjECGg2aR3aA"", ""historic"": ""city_gate"", ""historic:civilization"": ""angkor_period"", ""image"": ""https://images.mapillary.com/NQO4cMhqP6Q00UihWmYkHw/thumb-2048.jpg"", ""mapillary"": ""302896071288682"", ""name"": ""Victory Gate ( East Gate )"", ""name:en"": ""Victory Gate"", ""name:zh"": ""胜利门"", ""ruins"": ""yes"", ""tourism"": ""attraction"", ""url"": ""https://youtu.be/YsdYb4XT6iI""}"
way,785658867,ប្រាសាទឃ្លាំងខាងជើងតូច,Prasat Khleang Khang Cheung Toch,ប្រាសាទឃ្លាំងខាងជើងតូច,cultural,yes,,13.4471815,103.8612337,,"Nokor Thom, Krong, Siem Reap, Siem Reap province","13.44713, 103.86127",,,,,"For whatever reason, this small to medium temple, situated immediately to the rear of the Prasat Khleang Khang Cheung was overlooked - and unnamed - by early French archaeologists. The site consists of a largely intact sandstone central tower on a raised",,,"{""abandoned:amenity"": ""place_of_worship"", ""addr:city"": ""Nokor Thom, Krong, Siem Reap, Siem Reap province"", ""addr:street"": ""13.44713, 103.86127"", ""alt_name"": ""Small Temple East of the North khleang, Prasat East of the North Khleang"", ""amenity"": ""place_of_worship"", ""building"": ""temple"", ""description"": ""For whatever reason, this small to medium temple, situated immediately to the rear of the Prasat Khleang Khang Cheung was overlooked - and unnamed - by early French archaeologists. The site consists of a largely intact sandstone central tower on a raised"", ""historic"": ""yes"", ""image"": ""https://images.mapillary.com/ZEjD84zlVdJweoOzq_Dw5g/thumb-2048.jpg"", ""mapillary"": ""764835904234133"", ""name"": ""ប្រាសាទឃ្លាំងខាងជើងតូច"", ""name:en"": ""Prasat Khleang Khang Cheung Toch"", ""name:km"": ""ប្រាសាទឃ្លាំងខាងជើងតូច"", ""note"": ""Part of\tYasodharapura II, Yasodharapura III, \n                 Angkor Thom, Angkor\nBuilder\tJayavarman V\nArt Style\tBanteay Srei, Khleang\nMaterial\tSandstone\nReligion\tHinduism\nDeity\tVishnu"", ""religion"": ""hindu""}"
way,785712470,ប្រាសាទកោរសក់,Kor Sak temple,ប្រាសាទកោរសក់,cultural,yes,,13.4483689,103.8606218,,"Nokor Thom, Krong, Siem Reap, Siem Reap province","13.44834, 103.86064",,,,,"Probably the earliest of the small group of temples known collectively as the Preah Pithu Group which lies north of the Prasat Khleang Khang Cheung (North Khleang) in the central area of Angkor Thom. Although grouped together for geographical purposes, th",,,"{""abandoned:amenity"": ""place_of_worship"", ""addr:city"": ""Nokor Thom, Krong, Siem Reap, Siem Reap province"", ""addr:street"": ""13.44834, 103.86064"", ""alt_name"": ""Prasat Preah Pithu T, Temple T"", ""alt_name:en"": ""Prasat Kaor Sok"", ""amenity"": ""place_of_worship"", ""building"": ""temple"", ""description"": ""Probably the earliest of the small group of temples known collectively as the Preah Pithu Group which lies north of the Prasat Khleang Khang Cheung (North Khleang) in the central area of Angkor Thom. Although grouped together for geographical purposes, th"", ""historic"": ""yes"", ""image"": ""https://images.mapillary.com/VKTXQlm3ifIk4m9u7OjAqg/thumb-2048.jpg"", ""mapillary"": ""3747180245411685"", ""name"": ""ប្រាសាទកោរសក់"", ""name:en"": ""Kor Sak temple"", ""name:km"": ""ប្រាសាទកោរសក់"", ""note"": ""Part of\tPreah Pithu Group, Angkor Thom, \n                 Yasodharapura III, Angkor \nBuilder\tSuryavarman II (?)\nArt Style\tAngkor Wat\nMaterial\tSandstone\nReligion\tHinduism\nDeity\tVishnu, Shiva\n\nhttps://photos.app.goo.gl/WSicjVvz9swDhB1z9"", ""religion"": ""hindu"", ""start_date"": ""12th Century (?)"", ""url"": ""https://www.youtube.com/watch?v=_yQ5VADtdFE""}"
way,785712472,Prasat Chorm,Prasat Chorm,,cultural,yes,,13.4483679,103.8611925,,"Nokor Thom, Krong, Siem Reap, Siem Reap province","13.44835, 103.86111",,,,,"Also known as Preah Pithu U, appears to date to its immediate neighbour in the Preah Pithu Group, Temple T or Prasat Kaor Sok. Indeed, although a separate tower, it shares a moat and entrance causeway with that temple (there is no eastern causeway) and in",,,"{""abandoned:amenity"": ""place_of_worship"", ""addr:city"": ""Nokor Thom, Krong, Siem Reap, Siem Reap province"", ""addr:street"": ""13.44835, 103.86111"", ""alt_name"": ""Preah Pithu U, Prasat Preah Pithu U"", ""amenity"": ""place_of_worship"", ""building"": ""ruins"", ""description"": ""Also known as Preah Pithu U, appears to date to its immediate neighbour in the Preah Pithu Group, Temple T or Prasat Kaor Sok. Indeed, although a separate tower, it shares a moat and entrance causeway with that temple (there is no eastern causeway) and in"", ""historic"": ""yes"", ""name:en"": ""Prasat Chorm"", ""note"": ""Part of\tPreah Pithu Group, Angkor Thom, \n                Yasodharapura III, Angkor\nBuilder\tSuryavarman II\nArt Style\tAngkor Wat\nMaterial\tSandstone\nReligion\tHindu\nDeity\tVishnu, Shiva"", ""religion"": ""hindu"", ""start_date"": ""12th Century (?)""}"
way,785733810,Tep Pranam,Tep Pranam,,cultural,place_of_worship,,13.4484378,103.8576448,,,,,,fr:Tep Pranam,Q3518241,,,,"{""abandoned:amenity"": ""place_of_worship"", ""amenity"": ""place_of_worship"", ""building"": ""roof"", ""image"": ""https://images.mapillary.com/0lmG01HVvziGIWze_8JkUA/thumb-2048.jpg"", ""mapillary"": ""242591687646106"", ""name:de"": ""Tep Pranam"", ""name:en"": ""Tep Pranam"", ""name:ru"": ""Тэп Пранам"", ""name:zh"": ""泰普拉南寺"", ""religion"": ""buddhist"", ""ruins"": ""prasat"", ""start_date"": ""C16"", ""url"": ""https://youtu.be/_rA6ZuXgPU0"", ""wikidata"": ""Q3518241"", ""wikipedia"": ""fr:Tep Pranam""}"
way,785735521,Elephant terrace,Elephant terrace,,attraction,attraction,,13.4472039,103.8590298,,,,,,en:Terrace of the Elephants,Q767080,,,,"{""mapillary"": ""830399124252814"", ""name:en"": ""Elephant terrace"", ""tourism"": ""attraction"", ""url"": ""https://youtu.be/ZnJBngOUk2w"", ""wikidata"": ""Q767080"", ""wikipedia"": ""en:Terrace of the Elephants""}"
way,785735523,Elephant terrace,Elephant terrace,,attraction,attraction,,13.447109,103.8589528,,,,,,en:Terrace of the Elephants,Q767080,,,,"{""image"": ""https://images.mapillary.com/cTCpDYGWysei591I9BzzJg/thumb-2048.jpg"", ""mapillary"": ""4214922291891852"", ""name:en"": ""Elephant terrace"", ""tourism"": ""attraction"", ""url"": ""https://youtu.be/ZnJBngOUk2w"", ""wikidata"": ""Q767080"", ""wikipedia"": ""en:Terrace of the Elephants""}"
way,786233120,យាយទេព,King Master Statue,,cultural,attraction,,13.3623122,103.8586356,,,,,,,,,,,"{""building"": ""yes"", ""historic"": ""wayside_shrine"", ""image"": ""https://images.mapillary.com/GpX44vKzkGjueZ_yKjOiVg/thumb-2048.jpg"", ""image_1"": ""https://www.google.com/maps/place/King+Master+Statue/@13.362359,103.8585395,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPi_IpEmhT3WLNDaaINqBs66AI5p9vPbF28TU3q!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPi_IpEmhT3WLNDaaINqBs66AI5p9vPbF28TU3q%3D"", ""name"": ""យាយទេព"", ""name:en"": ""King Master Statue"", ""tourism"": ""attraction""}"
way,786268420,Prince d'Angkor Hotel & Spa,,,cultural,city_gate,,13.3611918,103.8556204,,,,,,,,,,,"{""building"": ""yes"", ""historic"": ""city_gate"", ""image"": ""https://images.mapillary.com/l0z0HGb_NzHDjOHwFzLNJw/thumb-2048.jpg"", ""mapillary"": ""https://www.mapillary.com/map/im/l0z0HGb_NzHDjOHwFzLNJw"", ""name"": ""Prince d'Angkor Hotel & Spa""}"
way,786554278,Bakong,Bakong,,attraction,attraction,,13.3361478,103.9744175,,,,,,en:Bakong Temple,Q788982,"A temple mountain enclosed by a laterite wall and two moats, the outer of which measures about 900 by 700 metres.",Mo-Su 07:30-17:00,,"{""description"": ""A temple mountain enclosed by a laterite wall and two moats, the outer of which measures about 900 by 700 metres."", ""image"": ""https://images.mapillary.com/BWs_bf721xdjHb9W9F4iCg/thumb-2048.jpg"", ""mapillary"": ""1349717092066165"", ""name"": ""Bakong"", ""name:en"": ""Bakong"", ""name:ko"": ""바콩"", ""name:zh"": ""巴空寺"", ""note"": ""https://photos.app.goo.gl/3isxLCCXD2YuYTQW7"", ""opening_hours"": ""Mo-Su 07:30-17:00"", ""religion"": ""buddhist"", ""source"": ""Bing, Local knowledge"", ""tourism"": ""attraction"", ""url"": ""https://www.youtube.com/watch?v=AgbIwZpRrEI"", ""wikidata"": ""Q788982"", ""wikipedia"": ""en:Bakong Temple""}"
way,786575314,Bakong,Bakong,,attraction,attraction,,13.335921,103.9741023,,,,,,en:Bakong Temple,Q788982,"A temple mountain enclosed by a laterite wall and two moats, the outer of which measures about 900 by 700 metres.",Mo-Su 07:30-17:00,,"{""abandoned:amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:part"": ""yes"", ""description"": ""A temple mountain enclosed by a laterite wall and two moats, the outer of which measures about 900 by 700 metres."", ""image"": ""https://images.mapillary.com/V8maJd-YlkV8RiJW13dRmQ/thumb-2048.jpg"", ""mapillary"": ""516207822907536"", ""name"": ""Bakong"", ""name:en"": ""Bakong"", ""name:ko"": ""바콩"", ""name:zh"": ""巴空寺"", ""note"": ""https://photos.app.goo.gl/3isxLCCXD2YuYTQW7"", ""opening_hours"": ""Mo-Su 07:30-17:00"", ""religion"": ""buddhist"", ""source"": ""Bing, Local knowledge"", ""tourism"": ""attraction"", ""url"": ""https://www.youtube.com/watch?v=AgbIwZpRrEI"", ""wikidata"": ""Q788982"", ""wikipedia"": ""en:Bakong Temple""}"
way,787490044,Prasat Pram,,,cultural,attraction,,13.7499211,104.5449735,,,,,,,,https://photos.app.goo.gl/Q5fvoiSV1rks6E188,,,"{""abandoned:amenity"": ""place_of_worship"", ""description"": ""https://photos.app.goo.gl/Q5fvoiSV1rks6E188"", ""historic"": ""ruins"", ""image"": ""https://images.mapillary.com/filbawrRqU8BRifR4FHzag/thumb-2048.jpg"", ""mapillary"": ""978061329684780"", ""name"": ""Prasat Pram"", ""religion"": ""buddhist"", ""tourism"": ""attraction"", ""url"": ""https://youtu.be/T7SYryRRCnY""}"
way,787533245,Prasat Neang Khmau,,,cultural,attraction,,13.7548383,104.5483527,,,,,,,,https://photos.app.goo.gl/osetHVSW45fo4CHr5,,,"{""description"": ""https://photos.app.goo.gl/osetHVSW45fo4CHr5"", ""historic"": ""ruins"", ""image"": ""https://images.mapillary.com/ROsd-mXBzRAtFlrfc8tpeg/thumb-2048.jpg"", ""mapillary"": ""3464094740358438"", ""name"": ""Prasat Neang Khmau"", ""tourism"": ""attraction"", ""url"": ""https://youtu.be/NGe5k2PbLw4""}"
way,787662502,Prasat Thom,,,cultural,attraction,,13.7834794,104.538622,,,,,,de:Koh Ker,,,,,"{""area"": ""yes"", ""historic"": ""yes"", ""image"": ""https://photos.app.goo.gl/GF5F31H1SHwAFtL39"", ""name"": ""Prasat Thom"", ""tourism"": ""attraction"", ""url"": ""https://www.youtube.com/watch?v=EOqjh1uuIGU&list=PLy9hNzepILcLJnyCTtWtAa6q4vz_4wNxp"", ""wikipedia"": ""de:Koh Ker""}"
way,787690790,Tomb of the White Elephant,,,cultural,place_of_worship,,13.7835125,104.5366234,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""roof"", ""mapillary"": ""2923222054665916"", ""name"": ""Tomb of the White Elephant""}"
way,797046491,ឆាយ រីវណ្ណ គង្គា អម្រិត រីស៊ត,Chhay Ryvanh Resort Kong Kea Amrit,,attraction,attraction,,11.6766639,104.7906103,,,,,,,,,,,"{""leisure"": ""garden"", ""name"": ""ឆាយ រីវណ្ណ គង្គា អម្រិត រីស៊ត"", ""name:en"": ""Chhay Ryvanh Resort Kong Kea Amrit"", ""tourism"": ""attraction""}"
way,805991289,"Dharmasala (House of Fire), Preah Khan",,,cultural,ruins,,13.4620824,103.8738916,,,,,,,,,,,"{""building"": ""ruins"", ""historic"": ""ruins"", ""name"": ""Dharmasala (House of Fire), Preah Khan""}"
way,806985511,Lingam,,,cultural,monument,,13.4667484,103.9820092,,,,,,,,Four metre lingam destroyed by Khmer Rouge; ruins now under a shelter; also ruins of former bathing pool structure,,,"{""description"": ""Four metre lingam destroyed by Khmer Rouge; ruins now under a shelter; also ruins of former bathing pool structure"", ""historic"": ""monument"", ""name"": ""Lingam""}"
way,807267551,Sangke Pagoda,,,cultural,place_of_worship,,13.092973,103.2015634,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""check_date"": ""2026-01-08"", ""image"": ""https://images.mapillary.com/r2pyx6op58UW3GhyJyXdHw/thumb-2048.jpg"", ""mapillary"": ""789983948387573"", ""name"": ""Sangke Pagoda"", ""religion"": ""buddhist"", ""url"": ""https://www.youtube.com/watch?v=sTynlr9-kDI"", ""wheelchair"": ""limited""}"
way,807292348,Battambang Museum,,សារមន្ទី,cultural,museum,,13.0948547,103.1981075,,,,,,,,https://photos.app.goo.gl/BoajLTsrjK6Ban3fA,,,"{""building"": ""yes"", ""description"": ""https://photos.app.goo.gl/BoajLTsrjK6Ban3fA"", ""image"": ""https://images.mapillary.com/V7w6MtalcSrfUXpujwRMBw/thumb-2048.jpg"", ""mapillary"": ""713327926467497"", ""name"": ""Battambang Museum"", ""name:km"": ""សារមន្ទី"", ""name:zh"": ""马德望博物馆"", ""tourism"": ""museum""}"
way,807924861,Wat Ek Phnom,,,cultural,place_of_worship,,13.16272,103.1879867,,,Street 1734,,,,Q22704084,,,,"{""addr:street"": ""Street 1734"", ""amenity"": ""place_of_worship"", ""building"": ""yes"", ""check_date"": ""2025-01-21"", ""name"": ""Wat Ek Phnom"", ""religion"": ""buddhist"", ""wikidata"": ""Q22704084""}"
way,808222732,Wat Rumduol,,,cultural,place_of_worship,,13.1116979,103.2096327,,Battambang,Street 156,,,,,,,,"{""addr:city"": ""Battambang"", ""addr:street"": ""Street 156"", ""amenity"": ""place_of_worship"", ""building"": ""yes"", ""check_date"": ""2026-01-20"", ""name"": ""Wat Rumduol"", ""religion"": ""buddhist""}"
way,808227124,វត្តសោមនស្ស,Soamanoas Pagoda,,cultural,place_of_worship,,13.1545627,103.2101066,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""name"": ""វត្តសោមនស្ស"", ""name:en"": ""Soamanoas Pagoda"", ""religion"": ""buddhist""}"
way,822779399,Ang Preah Sdech Pagoda,,វត្ត អង្គព្រះស្ដេច,cultural,place_of_worship,,11.1123692,104.7156729,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""layer"": ""1"", ""name"": ""Ang Preah Sdech Pagoda"", ""name:km"": ""វត្ត អង្គព្រះស្ដេច"", ""religion"": ""buddhist""}"
way,828435716,Dinosaurs Alive,,,urban,theme_park,,11.5944836,104.9270886,,,,,,,,,,,"{""name"": ""Dinosaurs Alive"", ""tourism"": ""theme_park""}"
way,828737317,Wat Kamchay Mear,,,cultural,place_of_worship,,10.6530106,104.1042025,,,,,,,,Wat isolé mais offrant une jolie vue.,,,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""description"": ""Wat isolé mais offrant une jolie vue."", ""name"": ""Wat Kamchay Mear"", ""religion"": ""buddhist""}"
way,841542296,វត្តក្រពុំឈូក,Wat Kropumchhuk,,cultural,place_of_worship,,11.6008821,104.7305592,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្តក្រពុំឈូក"", ""name:en"": ""Wat Kropumchhuk"", ""religion"": ""buddhist""}"
way,874587841,វត្ត​ចក្រីទីង,Wat Chakrei Ting,,cultural,place_of_worship,,10.6998752,104.2483583,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""theravada"", ""name"": ""វត្ត​ចក្រីទីង"", ""name:en"": ""Wat Chakrei Ting"", ""religion"": ""buddhist""}"
way,876466695,ដំណាក់​ស្លា​ខ្មៅ,Black Palace,,cultural,attraction,,10.6199018,104.0764336,,,,,,,,,,,"{""historic"": ""ruins"", ""name"": ""ដំណាក់​ស្លា​ខ្មៅ"", ""name:en"": ""Black Palace"", ""start_date"": ""1936"", ""tourism"": ""attraction""}"
way,878127657,Phnom Hanchey,,,cultural,place_of_worship,,12.1630804,105.5277997,,,,,,,Q133573645,,,,"{""amenity"": ""place_of_worship"", ""layer"": ""-1"", ""name"": ""Phnom Hanchey"", ""religion"": ""buddhist"", ""wikidata"": ""Q133573645""}"
way,885160273,វត្ត​កោះពោធីវង្ស,Koh Pothivong Pagoda,វត្ត​កោះពោធីវង្ស,cultural,place_of_worship,,11.5931269,104.8845774,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្ត​កោះពោធីវង្ស"", ""name:en"": ""Koh Pothivong Pagoda"", ""name:km"": ""វត្ត​កោះពោធីវង្ស"", ""religion"": ""buddhist""}"
way,896161654,វត្តសំពៅប្រាំ,Wat Sampov Pram,,cultural,place_of_worship,,10.6304886,104.0169293,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្តសំពៅប្រាំ"", ""name:en"": ""Wat Sampov Pram"", ""religion"": ""buddhist""}"
way,904082303,Longvek,,លង្វែក,cultural,archaeological_site,,11.8650887,104.7576091,,,,,,,,Capital of the Kingdom of Cambodia from 1528 to 1594,,,"{""archaeological_site"": ""city"", ""description"": ""Capital of the Kingdom of Cambodia from 1528 to 1594"", ""historic"": ""archaeological_site"", ""historic:civilization"": ""post-angkor_period"", ""name"": ""Longvek"", ""name:km"": ""លង្វែក"", ""source"": ""Cambodian Archaeological Lidar Initiative""}"
way,905238235,ខេមរិន្រ្ត,Khemarin Palace,ខេមរិន្រ្ត,cultural,castle,,11.563873,104.929817,,,,,,,,,,,"{""building"": ""yes"", ""castle_type"": ""palace"", ""historic"": ""castle"", ""layer"": ""1"", ""name"": ""ខេមរិន្រ្ត"", ""name:en"": ""Khemarin Palace"", ""name:km"": ""ខេមរិន្រ្ត"", ""name:th"": ""พระราชวังเขมรินทร์""}"
way,905655027,Angsdok pagoda,,,cultural,place_of_worship,,10.645372,104.2653153,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Angsdok pagoda"", ""religion"": ""buddhist""}"
way,907010610,église Marie Reine de la Paix,,,cultural,place_of_worship,,11.5664753,104.9536072,,,Arey Khsat Ferry Road,,,,,,,,"{""addr:street"": ""Arey Khsat Ferry Road"", ""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""catholic"", ""name"": ""église Marie Reine de la Paix"", ""religion"": ""christian""}"
way,917305194,Pouthi Raingsey,,,cultural,place_of_worship,,11.3589909,105.3206303,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Pouthi Raingsey"", ""religion"": ""buddhist""}"
way,925932682,Kep Beach,Kep Beach,,beach,beach,swimming,10.4788247,104.2940933,,,,,,,,,,,"{""name:en"": ""Kep Beach"", ""natural"": ""beach""}"
way,926942273,វត្ត​តាពៅ,Wat Ta Phov,,cultural,place_of_worship,,11.036439,106.1499553,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្ត​តាពៅ"", ""name:en"": ""Wat Ta Phov"", ""religion"": ""buddhist""}"
way,927604820,Historic Royal Residence & Gardens,,,cultural,residence,,10.47926,104.2905434,,,,,,,,,,,"{""historic"": ""residence"", ""leisure"": ""garden"", ""name"": ""Historic Royal Residence & Gardens""}"
way,932012805,ឆ្នេរ​អូរត្រេស ៣,Otres Beach 3,,beach,beach,swimming,10.5516192,103.5626668,,,,,,,,,,,"{""name"": ""ឆ្នេរ​អូរត្រេស ៣"", ""name:en"": ""Otres Beach 3"", ""natural"": ""beach""}"
way,932092343,ឆ្នេររាម,,,beach,beach,swimming,10.5034183,103.7156635,,,,,,,,,,,"{""name"": ""ឆ្នេររាម"", ""natural"": ""beach""}"
way,932566653,Domnak Sdech Beach,,,beach,beach,swimming,10.5885313,103.5401909,,,,,,,,,,,"{""name"": ""Domnak Sdech Beach"", ""natural"": ""beach""}"
way,934183708,Sunrise Beach,,,beach,beach,swimming,10.4802102,103.6022916,,,,,,,,,,,"{""name"": ""Sunrise Beach"", ""natural"": ""beach""}"
way,950288511,វត្តអង្គតាឯក,Wat Ang Ta Aek,វត្តអង្គតាឯក,cultural,place_of_worship,,11.5706188,104.6344878,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្តអង្គតាឯក"", ""name:en"": ""Wat Ang Ta Aek"", ""name:km"": ""វត្តអង្គតាឯក"", ""religion"": ""buddhist""}"
way,951341941,Wat Moha Kunakod,Wat Moha Kunakod,,cultural,place_of_worship,,13.1016715,103.2171058,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name:en"": ""Wat Moha Kunakod"", ""religion"": ""buddhist""}"
way,954561122,ប្រាសាទវត្តនគរបាជ័យ,Prasat Wat Nokor Bachey,,cultural,ruins,,11.9998747,105.4393522,,,,,,,,Late 12th Century temple built during the reign of Jayavarman VII,,,"{""description"": ""Late 12th Century temple built during the reign of Jayavarman VII"", ""historic"": ""ruins"", ""historic:civilization"": ""Khmer_Empire"", ""image"": ""https://beyondangkor.org/index.php/Prasat_Wat_Nokor_Bachey#/media/File:122_Wat_Nokor_1.jpg"", ""name"": ""ប្រាសាទវត្តនគរបាជ័យ"", ""name:en"": ""Prasat Wat Nokor Bachey"", ""ruins"": ""temple"", ""source"": ""https://beyondangkor.org/index.php/Prasat_Wat_Nokor_Bachey"", ""start_date"": ""late C12""}"
way,954561131,វត្ត នគរបាជ័យ,Wat Nokor,,cultural,place_of_worship,,11.9999557,105.4391217,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""name"": ""វត្ត នគរបាជ័យ"", ""name:en"": ""Wat Nokor"", ""religion"": ""buddhist""}"
way,954579167,Wat Sarsar Muoy Roy,100 Pillar Pagoda,,cultural,place_of_worship,,12.7772942,105.9658186,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""name"": ""Wat Sarsar Muoy Roy"", ""name:en"": ""100 Pillar Pagoda"", ""name:fr"": ""Pagode aux cent colonnes"", ""religion"": ""buddhist""}"
way,958713298,Sydney Opera,,,attraction,attraction,,11.5168567,104.9565185,,,,,,,,shelter,,,"{""building"": ""yes"", ""description"": ""shelter"", ""name"": ""Sydney Opera"", ""tourism"": ""attraction""}"
way,958714564,Lighthouse,,,attraction,attraction,,11.5161107,104.9554232,,,,,,,,,,,"{""building"": ""yes"", ""name"": ""Lighthouse"", ""tourism"": ""attraction""}"
way,958714848,Windmill,,,attraction,attraction,,11.5163426,104.954606,,,,,,,,,,,"{""building"": ""yes"", ""name"": ""Windmill"", ""tourism"": ""attraction""}"
way,958715568,Elizabeth Tower,,,attraction,attraction,,11.5165438,104.9560436,,,,,,,,,,,"{""alt_name"": ""Big Ben"", ""building"": ""yes"", ""name"": ""Elizabeth Tower"", ""tourism"": ""attraction""}"
way,958716734,Eiffel Tower,,,attraction,attraction,,11.5165196,104.9549564,,,,,,,,,,,"{""building"": ""yes"", ""name"": ""Eiffel Tower"", ""tourism"": ""attraction""}"
way,958722908,Waterwheel,,,attraction,attraction,,11.5171166,104.9541248,,,,,,,,,,,"{""building"": ""yes"", ""building:min_level"": ""1"", ""name"": ""Waterwheel"", ""tourism"": ""attraction""}"
way,958725596,Watch- Belltower,,,attraction,attraction,,11.5165738,104.956554,,,,,,,,,,,"{""building"": ""yes"", ""name"": ""Watch- Belltower"", ""tourism"": ""attraction""}"
way,963598902,វត្តតាគាត់មង្គល,Ta Koat Mongkol Pagoda,,cultural,place_of_worship,,11.72605,105.1216782,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្តតាគាត់មង្គល"", ""name:en"": ""Ta Koat Mongkol Pagoda"", ""religion"": ""buddhist""}"
